date,cat_col,average,minimum,maximum,total_sum,total_count
2021-07-09,Kentucky,1692,1692,1692,1692,1
2021-07-09,Louisiana,2567.333333333,1632,4438,7702,3
2021-07-09,Maryland,6817,6817,6817,6817,1
2021-07-09,Massachusetts,5205.5,2358,8528,20822,4
2021-07-09,Michigan,7371.75,5157,8504,29487,4
2021-07-09,Missouri,1419,1419,1419,1419,1
2021-07-09,Nevada,1472,1472,1472,1472,1
2021-07-09,New Jersey,3992,3992,3992,3992,1
2021-07-09,New Mexico,4470,4470,4470,13410,3
2021-07-09,New York,5669.3,3582,7400,56693,10
2021-07-09,North Carolina,1691,1691,1691,3382,2
2021-07-09,Ohio,5264.5,4694,5835,10529,2
2021-07-09,Oregon,7736,7736,7736,7736,1
2021-07-09,South Carolina,8258,8258,8258,8258,1
2021-07-09,Texas,5263.333333333,1146,9344,31580,6
2021-07-09,Virginia,7545.5,6025,9066,15091,2
2021-07-09,,,,,,11
2021-07-10,Alabama,6442,6442,6442,6442,1
2021-07-10,Alaska,866,866,866,866,1
2021-07-10,Arizona,1281,1281,1281,1281,1
2021-07-10,Arkansas,9319,9319,9319,9319,1
2021-07-10,California,5628.5,1004,9165,33771,6
2021-07-10,Connecticut,5258,1848,8668,10516,2
2021-07-10,District of Columbia,9616,9616,9616,9616,1
2021-07-10,Florida,3694.5,984,9684,22167,6
2021-07-10,Georgia,7562.5,6352,8773,15125,2
2021-07-10,Illinois,4972.5,768,9177,9945,2
2021-07-10,Indiana,6369,5737,7900,31845,5
2021-07-10,Iowa,7471.333333333,3890,9262,22414,3
2021-07-10,Kentucky,165,165,165,165,1
2021-07-10,Maryland,9930,9930,9930,9930,1
2021-07-10,Massachusetts,140,140,140,420,3
2021-07-10,Michigan,1001,1001,1001,1001,1
2021-07-10,Minnesota,2974.4,1106,7384,14872,5
2021-07-10,Mississippi,8297,8297,8297,16594,2
2021-07-10,Missouri,3931,3931,3931,3931,1
2021-07-10,Nevada,2117,2117,2117,2117,1
2021-07-10,New Hampshire,4173,4173,4173,8346,2
2021-07-10,New Jersey,8635.333333333,8606,8650,25906,3
2021-07-10,New York,6957.666666667,6550,7773,20873,3
2021-07-10,North Carolina,7558,7558,7558,22674,3
2021-07-10,North Dakota,3442,3442,3442,3442,1
2021-07-10,Pennsylvania,7711,7312,8233,30844,4
2021-07-10,South Dakota,758,758,758,758,1
2021-07-10,Tennessee,3852,2221,5483,15408,4
2021-07-10,Texas,4538.727272727,480,9670,49926,11
2021-07-10,Utah,2689,2689,2689,2689,1
2021-07-10,Virginia,8379,8379,8379,8379,1
2021-07-10,Washington,897,897,897,897,1
2021-07-10,,,,,,3
2021-07-11,Arizona,8644,7913,9375,17288,2
2021-07-11,California,5495.571428571,1393,7817,38469,7
2021-07-11,Colorado,4208,4208,4208,12624,3
2021-07-11,Connecticut,2395,2395,2395,2395,1
2021-07-11,District of Columbia,5756.5,1906,9607,11513,2
2021-07-11,Florida,7614.6,5305,9347,38073,5
2021-07-11,Georgia,3175,3175,3175,3175,1
2021-07-11,Hawaii,5234.333333333,2571,6566,15703,3
2021-07-11,Idaho,3653,3653,3653,3653,1
2021-07-11,Illinois,3027,3027,3027,6054,2
2021-07-11,Indiana,5196,4629,6330,15588,3
2021-07-11,Iowa,5384,5384,5384,5384,1
2021-07-11,Kentucky,8544,8544,8544,8544,1
2021-07-11,Maryland,2516,2516,2516,5032,2
2021-07-11,Massachusetts,6124,6124,6124,6124,1
2021-07-11,Michigan,4643,4643,4643,4643,1
2021-07-11,Minnesota,2306,841,5236,6918,3
2021-07-11,Missouri,5244,4691,5797,10488,2
2021-07-11,Montana,6871,6871,6871,6871,1
2021-07-11,Nebraska,4546,4546,4546,4546,1
2021-07-11,New Jersey,2997,2997,2997,2997,1
2021-07-11,New Mexico,4211,4211,4211,4211,1
2021-07-11,New York,2914,877,3593,11656,4
2021-07-11,North Carolina,3803,3803,3803,3803,1
2021-07-11,North Dakota,2699,2699,2699,2699,1
2021-07-11,Pennsylvania,2194,1139,5231,15358,7
2021-07-11,Rhode Island,3220,3220,3220,6440,2
2021-07-11,South Carolina,9751,9751,9751,9751,1
2021-07-11,Tennessee,4606.5,1752,7461,9213,2
2021-07-11,Texas,4392.5,543,9283,43925,10
2021-07-11,Virginia,1267.5,929,1606,2535,2
2021-07-11,Wisconsin,7390.666666667,3332,9837,22172,3
2021-07-11,,,,,,7
2021-07-12,Alaska,5441,5441,5441,5441,1
2021-07-12,Arizona,6336,6336,6336,6336,1
2021-07-12,California,6922.833333333,1889,9949,41537,6
2021-07-12,Colorado,5056,150,9962,10112,2
2021-07-12,Florida,3927.428571429,799,8022,27492,7
2021-07-12,Georgia,4192,1327,7057,8384,2
2021-07-12,Illinois,7217,4645,9789,14434,2
2021-07-12,Indiana,4286,4286,4286,4286,1
2021-07-12,Kansas,7783,7567,8107,38915,5
2021-07-12,Louisiana,2916,2452,3380,5832,2
2021-07-12,Maryland,3546,3546,3546,3546,1
2021-07-12,Massachusetts,6777.25,3837,9696,54218,8
2021-07-12,Michigan,3566.666666667,400,5150,10700,3
2021-07-12,Minnesota,5517,1685,9235,22068,4
2021-07-12,Missouri,8515,8515,8515,17030,2
2021-07-12,Nebraska,8601.25,5764,9547,34405,4
2021-07-12,Nevada,5571.5,1381,9762,11143,2
2021-07-12,New Jersey,5366,5366,5366,5366,1
2021-07-12,New Mexico,7843,7843,7843,7843,1
2021-07-12,New York,4196,673,6373,25176,6
2021-07-12,North Carolina,6787,6787,6787,6787,1
2021-07-12,Ohio,6762.5,329,9449,27050,4
2021-07-12,Oklahoma,2491.333333333,474,3500,7474,3
2021-07-12,Oregon,8410.5,7073,9748,16821,2
2021-07-12,Pennsylvania,6284.666666667,5411,7865,18854,3
2021-07-12,Tennessee,1983.333333333,557,2973,5950,3
2021-07-12,Texas,6250,1938,9885,37500,6
2021-07-12,Virginia,7134,7134,7134,7134,1
2021-07-12,Washington,6283,5236,6632,25132,4
2021-07-12,Wisconsin,8606,7348,9765,34424,4
2021-07-12,,,,,,9
2021-07-13,Alabama,2090,2090,2090,6270,3
2021-07-13,Alaska,7628,7628,7628,7628,1
2021-07-13,Arizona,3146,391,5901,6292,2
2021-07-13,Arkansas,3367.5,55,6680,20205,6
2021-07-13,California,6439.833333333,573,9496,38639,6
2021-07-13,Colorado,4474,1487,7479,22370,5
2021-07-13,District of Columbia,7934.5,7453,8416,15869,2
2021-07-13,Florida,4872.5,1474,6555,29235,6
2021-07-13,Georgia,5250.666666667,1684,8425,15752,3
2021-07-13,Idaho,6280,6280,6280,6280,1
2021-07-13,Illinois,1650,1650,1650,1650,1
2021-07-13,Indiana,5532,4018,7046,11064,2
2021-07-13,Iowa,2614,1579,3649,5228,2
2021-07-13,Kansas,5164,4276,5608,15492,3
2021-07-13,Kentucky,5247,5232,5262,10494,2
2021-07-13,Massachusetts,4403,4403,4403,4403,1
2021-07-13,Minnesota,3526.666666667,1300,5986,10580,3
2021-07-13,Mississippi,3324,3324,3324,3324,1
2021-07-13,Missouri,6606,6606,6606,6606,1
2021-07-13,Nebraska,8937,8937,8937,17874,2
2021-07-13,New Hampshire,9809,9809,9809,9809,1
2021-07-13,New Jersey,5830,5830,5830,11660,2
2021-07-13,New Mexico,6765,6765,6765,6765,1
2021-07-13,New York,8777,8777,8777,8777,1
2021-07-13,North Carolina,8142.142857143,2347,9536,56995,7
2021-07-13,Ohio,726,726,726,726,1
2021-07-13,Oklahoma,4327,4327,4327,4327,1
2021-07-13,Pennsylvania,2268,857,3855,9072,4
2021-07-13,Tennessee,524,524,524,524,1
2021-07-13,Texas,2906.636363636,130,9481,31973,11
2021-07-13,Virginia,4168,4168,4168,4168,1
2021-07-13,,,,,,12
2021-07-14,Arizona,3801,1134,9135,11403,3
2021-07-14,California,3466.083333333,489,8141,41593,12
2021-07-14,Colorado,4577.5,660,8984,27465,6
2021-07-14,Connecticut,788,788,788,788,1
2021-07-14,Delaware,656,656,656,656,1
2021-07-14,Florida,4717.666666667,4510,5094,14153,3
2021-07-14,Illinois,937,937,937,937,1
2021-07-14,Kansas,4653.333333333,1609,9900,13960,3
2021-07-14,Kentucky,1606,1606,1606,1606,1
2021-07-14,Maryland,3063,3063,3063,3063,1
2021-07-14,Massachusetts,1363,1363,1363,1363,1
2021-07-14,Michigan,8024,8024,8024,16048,2
2021-07-14,Minnesota,8708,8708,8708,8708,1
2021-07-14,New York,3650,1464,5136,10950,3
2021-07-14,North Carolina,4570,4570,4570,9140,2
2021-07-14,Ohio,7386.5,6392,8861,29546,4
2021-07-14,Oregon,2517,2517,2517,2517,1
2021-07-14,Pennsylvania,3734.25,1532,8401,14937,4
2021-07-14,Tennessee,3176.666666667,1369,5286,9530,3
2021-07-14,Texas,6581.2,2740,9304,32906,5
2021-07-14,Utah,5062,5062,5062,5062,1
2021-07-14,Virginia,4966.25,1625,8582,19865,4
2021-07-14,West Virginia,6258.5,3094,9423,12517,2
2021-07-14,Wisconsin,4882.75,78,7532,19531,4
2021-07-14,,,,,,10
2021-07-15,Arizona,4853.4,3122,9553,24267,5
2021-07-15,Arkansas,6531,6531,6531,6531,1
2021-07-15,California,4749.416666667,287,9762,56993,12
2021-07-15,Colorado,2309,1303,3015,6927,3
2021-07-15,Connecticut,5868,5868,5868,5868,1
2021-07-15,District of Columbia,5356.75,2951,7486,21427,4
2021-07-15,Florida,7334.25,1746,9336,58674,8
2021-07-15,Georgia,4563.5,1935,7192,9127,2
2021-07-15,Hawaii,7624,7624,7624,7624,1
2021-07-15,Illinois,3942.666666667,3366,4422,11828,3
2021-07-15,Indiana,2369,2369,2369,2369,1
2021-07-15,Kansas,3323,2651,3995,6646,2
2021-07-15,Kentucky,5515.333333333,4758,7030,16546,3
2021-07-15,Louisiana,8354,8354,8354,8354,1
2021-07-15,Michigan,5724,3774,6699,17172,3
2021-07-15,Minnesota,3889.666666667,387,6000,23338,6
2021-07-15,Mississippi,4644,4644,4644,4644,1
2021-07-15,Nebraska,494,494,494,494,1
2021-07-15,Nevada,5994,5994,5994,5994,1
2021-07-15,New York,5743.166666667,156,9322,34459,6
2021-07-15,North Carolina,7273.4,5167,9342,36367,5
2021-07-15,Ohio,9044,9044,9044,9044,1
2021-07-15,Oklahoma,6456,6243,6669,12912,2
2021-07-15,Pennsylvania,5176.5,1439,8914,10353,2
2021-07-15,South Carolina,5105,5105,5105,5105,1
2021-07-15,Tennessee,331,331,331,331,1
2021-07-15,Texas,2763,2620,2906,5526,2
2021-07-15,Virginia,6832,2405,9860,20496,3
2021-07-15,Washington,139,139,139,139,1
2021-07-15,Wisconsin,8444,8444,8444,8444,1
2021-07-15,,,,,,5
2021-07-16,Alabama,7350,7350,7350,7350,1
2021-07-16,Arizona,6498,4971,8025,12996,2
2021-07-16,California,5860.714285714,1567,8555,41025,7
2021-07-16,Colorado,2803,2529,3351,8409,3
2021-07-16,Connecticut,2915,2775,3055,5830,2
2021-07-16,District of Columbia,5830,5830,5830,5830,1
2021-07-16,Florida,5004.714285714,673,9343,35033,7
2021-07-16,Georgia,6035.333333333,1786,9820,18106,3
2021-07-16,Indiana,4225,56,8394,8450,2
2021-07-16,Kansas,1445,1445,1445,1445,1
2021-07-16,Kentucky,7726,6558,8894,15452,2
2021-07-16,Maryland,4197,4197,4197,4197,1
2021-07-16,Massachusetts,4841,4841,4841,4841,1
2021-07-16,Minnesota,2044.666666667,1370,2382,6134,3
2021-07-16,Missouri,6405.333333333,1535,9317,19216,3
2021-07-16,Nebraska,3051,3051,3051,3051,1
2021-07-16,Nevada,4076,4076,4076,4076,1
2021-07-16,Ohio,4822,4822,4822,4822,1
2021-07-16,Oklahoma,4070,4070,4070,4070,1
2021-07-16,Pennsylvania,6028,6028,6028,6028,1
2021-07-16,Tennessee,9582,9582,9582,9582,1
2021-07-16,Texas,3405.166666667,31,7188,20431,6
2021-07-16,Virginia,4002.8,2473,8414,20014,5
2021-07-16,Washington,7770,6236,9304,15540,2
2021-07-16,,,,,,3
2021-07-17,Alabama,7623,7623,7623,7623,1
2021-07-17,Arizona,4541.5,616,8467,9083,2
2021-07-17,Arkansas,6629,6629,6629,6629,1
2021-07-17,California,5343.363636364,805,9081,58777,11
2021-07-17,Colorado,6950,4675,9225,13900,2
2021-07-17,District of Columbia,1388,536,2545,4164,3
2021-07-17,Florida,5556.333333333,3213,6728,16669,3
2021-07-17,Georgia,7508.5,5773,9244,15017,2
2021-07-17,Idaho,244,244,244,488,2
2021-07-17,Illinois,8854,8854,8854,8854,1
2021-07-17,Indiana,6409,6409,6409,6409,1
2021-07-17,Iowa,9598,9598,9598,9598,1
2021-07-17,Kansas,7446,7446,7446,7446,1
2021-07-17,Louisiana,3734.666666667,1807,6916,11204,3
2021-07-17,Maryland,4299,4299,4299,4299,1
2021-07-17,Massachusetts,4844,4844,4844,4844,1
2021-07-17,Minnesota,4245.333333333,1752,9232,12736,3
2021-07-17,Missouri,7443,6269,8617,14886,2
2021-07-17,Montana,1156,1156,1156,1156,1
2021-07-17,Nebraska,3377,3377,3377,3377,1
2021-07-17,New Mexico,380,380,380,380,1
2021-07-17,New York,4459,4096,4822,8918,2
2021-07-17,Oklahoma,1407.75,692,2892,5631,4
2021-07-17,Pennsylvania,7177,7177,7177,7177,1
2021-07-17,South Carolina,8733,8733,8733,17466,2
2021-07-17,Tennessee,3694.25,536,7434,14777,4
2021-07-17,Texas,5193.5,2428,7959,10387,2
2021-07-17,Utah,1357,1357,1357,4071,3
2021-07-17,Virginia,1007,1007,1007,1007,1
2021-07-17,Washington,2657,2657,2657,2657,1
2021-07-17,,,,,,12
2021-07-18,Arizona,6554.5,4971,8138,13109,2
2021-07-18,Arkansas,1164,1164,1164,1164,1
2021-07-18,California,7139,4756,9417,85668,12
2021-07-18,District of Columbia,3433.428571429,1323,8455,24034,7
2021-07-18,Florida,6238.571428571,140,9813,87340,14
2021-07-18,Georgia,3748,3748,3748,7496,2
2021-07-18,Idaho,3890,3890,3890,3890,1
2021-07-18,Illinois,3478.5,912,5287,13914,4
2021-07-18,Kentucky,294,294,294,294,1
2021-07-18,Louisiana,6678.5,3714,9643,13357,2
2021-07-18,Maryland,3625.666666667,1052,8773,10877,3
2021-07-18,Massachusetts,7255,7255,7255,7255,1
2021-07-18,Michigan,1759,1759,1759,3518,2
2021-07-18,Minnesota,3727,714,6740,7454,2
2021-07-18,New York,4718.2,1720,9615,23591,5
2021-07-18,North Carolina,4498,2299,5732,22490,5
2021-07-18,North Dakota,9178,9178,9178,9178,1
2021-07-18,Ohio,8624.4,4834,9988,43122,5
2021-07-18,Oklahoma,2469.5,1339,3600,4939,2
2021-07-18,Pennsylvania,7666,7583,7832,22998,3
2021-07-18,Tennessee,1887.2,34,3965,9436,5
2021-07-18,Texas,3219.636363636,856,8957,35416,11
2021-07-18,Virginia,5322.2,102,9183,26611,5
2021-07-18,Washington,5490.2,1675,8903,27451,5
2021-07-18,West Virginia,8381,8381,8381,8381,1
2021-07-18,Wisconsin,4094.333333333,2261,7761,12283,3
2021-07-18,,,,,,9
2021-07-19,Alabama,4655.75,560,6021,18623,4
2021-07-19,Alaska,396,396,396,396,1
2021-07-19,Arkansas,3606,3606,3606,3606,1
2021-07-19,California,5208.5,578,9969,62502,12
2021-07-19,Colorado,6490,6490,6490,6490,1
2021-07-19,Delaware,5794.25,1352,9894,23177,4
2021-07-19,District of Columbia,4867.444444444,669,8714,43807,9
2021-07-19,Florida,4513.916666667,2529,9523,54167,12
2021-07-19,Georgia,5235.666666667,5023,5342,15707,3
2021-07-19,Illinois,5115.5,3876,6355,10231,2
2021-07-19,Indiana,7449.666666667,4517,9285,22349,3
2021-07-19,Kentucky,5863,5863,5863,5863,1
2021-07-19,Louisiana,4659.5,4469,4850,9319,2
2021-07-19,Maryland,3911.333333333,1786,7508,11734,3
2021-07-19,Missouri,2140,2140,2140,2140,1
2021-07-19,Montana,6411,6411,6411,6411,1
2021-07-19,Nebraska,6771,4699,8843,13542,2
2021-07-19,New York,6195,4161,8229,12390,2
2021-07-19,North Carolina,5238,5238,5238,5238,1
2021-07-19,Ohio,2351,2351,2351,2351,1
2021-07-19,Pennsylvania,4545,4545,4545,4545,1
2021-07-19,Tennessee,1093,1093,1093,2186,2
2021-07-19,Texas,4685.307692308,1344,7591,60909,13
2021-07-19,Utah,670,670,670,670,1
2021-07-19,Virginia,8287,7247,9327,16574,2
2021-07-19,Washington,4542.6,2174,7287,22713,5
2021-07-19,West Virginia,2269,2269,2269,4538,2
2021-07-19,,,,,,5
2021-07-20,Alabama,7139.333333333,4515,9700,21418,3
2021-07-20,Alaska,5095,5095,5095,10190,2
2021-07-20,Arizona,3844,3714,4104,11532,3
2021-07-20,California,6443.428571429,860,9720,45104,7
2021-07-20,Colorado,4502.5,4271,4734,9005,2
2021-07-20,Connecticut,4597,4597,4597,4597,1
2021-07-20,District of Columbia,4758,1662,8963,19032,4
2021-07-20,Florida,4233.666666667,740,7367,38103,9
2021-07-20,Georgia,1106,1106,1106,2212,2
2021-07-20,Hawaii,4717,4717,4717,4717,1
2021-07-20,Illinois,6724.166666667,5222,8753,40345,6
2021-07-20,Kansas,7155.5,5331,8980,14311,2
2021-07-20,Louisiana,8895,8895,8895,8895,1
2021-07-20,Minnesota,6310.5,3779,8842,12621,2
2021-07-20,Missouri,7275,7275,7275,7275,1
2021-07-20,Nebraska,4655,4655,4655,4655,1
2021-07-20,Nevada,4277.333333333,917,8911,12832,3
2021-07-20,New York,6114,3347,9519,30570,5
2021-07-20,Ohio,3445,3416,3474,6890,2
2021-07-20,Oregon,7677,7677,7677,7677,1
2021-07-20,Pennsylvania,9615,9615,9615,9615,1
2021-07-20,South Carolina,6680.8,5706,7262,33404,5
2021-07-20,Tennessee,4793,1414,8172,9586,2
2021-07-20,Texas,4920.8,198,8501,49208,10
2021-07-20,Virginia,6793.333333333,2202,9577,20380,3
2021-07-20,West Virginia,6019,6019,6019,6019,1
2021-07-20,Wisconsin,1732.5,145,3320,3465,2
2021-07-20,,,,,,14
2021-07-21,Alabama,9422,9369,9475,18844,2
2021-07-21,Alaska,471,471,471,471,1
2021-07-21,California,4329.388888889,1275,9833,77929,18
2021-07-21,Colorado,4661.666666667,623,6681,13985,3
2021-07-21,Florida,6492.6,4833,9441,32463,5
2021-07-21,Idaho,8752,8752,8752,8752,1
2021-07-21,Illinois,626,626,626,1878,3
2021-07-21,Indiana,9363,8777,9949,18726,2
2021-07-21,Iowa,9144,9140,9152,27432,3
2021-07-21,Maryland,4984.5,4046,5923,9969,2
2021-07-21,Michigan,895,895,895,1790,2
2021-07-21,Mississippi,916,916,916,916,1
2021-07-21,Missouri,7522,4900,8396,30088,4
2021-07-21,New Mexico,8491.333333333,7940,8767,25474,3
2021-07-21,New York,4944.2,970,7165,24721,5
2021-07-21,North Carolina,4898.333333333,3528,7639,14695,3
2021-07-21,Ohio,6858.333333333,4914,8960,20575,3
2021-07-21,Oregon,4467,3971,4963,8934,2
2021-07-21,Pennsylvania,2388.333333333,499,6167,7165,3
2021-07-21,South Carolina,9453,9453,9453,9453,1
2021-07-21,South Dakota,3877,3877,3877,3877,1
2021-07-21,Tennessee,2963.666666667,1789,3551,8891,3
2021-07-21,Texas,6507.5,5724,7700,65075,10
2021-07-21,Virginia,1932,1932,1932,1932,1
2021-07-21,West Virginia,5085,5085,5085,5085,1
2021-07-21,Wisconsin,6338,6338,6338,12676,2
2021-07-21,,,,,,10
2021-07-22,Arizona,4039,4039,4039,4039,1
2021-07-22,California,6619.5,3257,8626,52956,8
2021-07-22,Colorado,229,229,229,229,1
2021-07-22,Connecticut,2154,2154,2154,2154,1
2021-07-22,District of Columbia,4210.5,2323,6098,8421,2
2021-07-22,Florida,3493.2,533,5561,17466,5
2021-07-22,Georgia,4799.5,2185,8562,28797,6
2021-07-22,Idaho,1397,1397,1397,1397,1
2021-07-22,Illinois,4917,4917,4917,4917,1
2021-07-22,Indiana,5081.333333333,4274,5485,15244,3
2021-07-22,Iowa,4749.4,2128,9748,23747,5
2021-07-22,Kansas,3959,3959,3959,3959,1
2021-07-22,Kentucky,359,359,359,359,1
2021-07-22,Louisiana,7676,7676,7676,15352,2
2021-07-22,Maryland,5651,5651,5651,5651,1
2021-07-22,Michigan,7432,7432,7432,14864,2
2021-07-22,Missouri,6294,6294,6294,6294,1
2021-07-22,Montana,4073,4073,4073,4073,1
2021-07-22,Nebraska,2785,2785,2785,2785,1
2021-07-22,Nevada,5964.5,4679,7250,11929,2
2021-07-22,New Jersey,3076,3076,3076,3076,1
2021-07-22,New Mexico,6040,3505,8575,12080,2
2021-07-22,New York,6196.25,3293,9166,24785,4
2021-07-22,North Carolina,4223,4223,4223,4223,1
2021-07-22,Ohio,5214,5214,5214,5214,1
2021-07-22,Oklahoma,1545,1545,1545,1545,1
2021-07-22,Pennsylvania,1282,1282,1282,1282,1
2021-07-22,South Carolina,3234,3234,3234,6468,2
2021-07-22,Tennessee,4893,4893,4893,4893,1
2021-07-22,Texas,4824.5,4161,5488,9649,2
2021-07-22,Utah,2402,980,3824,4804,2
2021-07-22,Virginia,4745,2151,9933,14235,3
2021-07-22,Washington,4481.666666667,2433,8579,13445,3
2021-07-22,,,,,,8
2021-07-23,Alabama,4076,4076,4076,8152,2
2021-07-23,Alaska,99,99,99,99,1
2021-07-23,Arizona,7389.75,3479,9330,29559,4
2021-07-23,Arkansas,230,230,230,230,1
2021-07-23,California,4459.375,372,7844,35675,8
2021-07-23,District of Columbia,2865,2865,2865,2865,1
2021-07-23,Florida,5250.571428571,537,7412,36754,7
2021-07-23,Hawaii,2628,2628,2628,5256,2
2021-07-23,Idaho,4478,4478,4478,4478,1
2021-07-23,Illinois,4040.5,1844,6892,16162,4
2021-07-23,Indiana,7228.833333333,5365,9283,43373,6
2021-07-23,Iowa,3010,3010,3010,3010,1
2021-07-23,Kansas,1330,1330,1330,1330,1
2021-07-23,Kentucky,4662,455,8869,9324,2
2021-07-23,Louisiana,4467,4467,4467,4467,1
2021-07-23,Maryland,9153.5,8800,9507,18307,2
2021-07-23,Massachusetts,7660.5,5605,9716,15321,2
2021-07-23,Michigan,2155,1414,2896,8620,4
2021-07-23,Mississippi,7146.142857143,3055,8963,50023,7
2021-07-23,Missouri,6013,6013,6013,12026,2
2021-07-23,New Jersey,9136,9136,9136,9136,1
2021-07-23,New York,4080.625,137,9195,32645,8
2021-07-23,North Carolina,4194.333333333,1387,8785,25166,6
2021-07-23,Ohio,4701.666666667,1425,7909,14105,3
2021-07-23,Oregon,1294,1294,1294,1294,1
2021-07-23,Pennsylvania,2965,2965,2965,2965,1
2021-07-23,Tennessee,3021.5,2131,3578,12086,4
2021-07-23,Texas,5646.5,584,8688,45172,8
2021-07-23,Utah,3960.5,1348,6573,7921,2
2021-07-23,Virginia,2601,1157,3323,7803,3
2021-07-23,Washington,5399,968,7351,21596,4
2021-07-23,Wisconsin,1507,1507,1507,3014,2
2021-07-23,,,,,,12
2021-07-24,Arizona,6001,6001,6001,6001,1
2021-07-24,California,4004.875,1778,7411,32039,8
2021-07-24,Colorado,5106,5106,5106,5106,1
2021-07-24,Connecticut,9917,9917,9917,19834,2
2021-07-24,District of Columbia,6449,3134,8004,25796,4
2021-07-24,Florida,5130.727272727,470,7821,56438,11
2021-07-24,Georgia,5422,3263,8876,16266,3
2021-07-24,Illinois,1990,1990,1990,5970,3
2021-07-24,Indiana,9965,9965,9965,9965,1
2021-07-24,Iowa,988,988,988,988,1
2021-07-24,Kansas,7880,7880,7880,7880,1
2021-07-24,Kentucky,8921,8921,8921,8921,1
2021-07-24,Maryland,4264.333333333,3909,4442,12793,3
2021-07-24,Michigan,4559.5,2267,6852,9119,2
2021-07-24,Minnesota,7298.5,6797,7800,14597,2
2021-07-24,Mississippi,9445,9445,9445,9445,1
2021-07-24,Missouri,1037,1037,1037,1037,1
2021-07-24,New Jersey,1499.666666667,499,3501,4499,3
2021-07-24,New York,6227,4606,8003,24908,4
2021-07-24,North Carolina,5938.142857143,371,9430,41567,7
2021-07-24,Ohio,3306.5,2917,4475,13226,4
2021-07-24,Oklahoma,6531,6531,6531,6531,1
2021-07-24,Oregon,3109,3109,3109,3109,1
2021-07-24,Pennsylvania,4315,746,8896,30205,7
2021-07-24,Tennessee,4738.8,3721,7185,23694,5
2021-07-24,Texas,3597.5,1831,5364,7195,2
2021-07-24,Virginia,4171.333333333,1381,9318,12514,3
2021-07-24,Washington,3735.333333333,857,6454,11206,3
2021-07-24,West Virginia,268,268,268,268,1
2021-07-24,Wisconsin,206,206,206,206,1
2021-07-24,,,,,,12
2021-07-25,Arizona,3290,1010,5570,6580,2
2021-07-25,Arkansas,8459,8459,8459,8459,1
2021-07-25,California,4707.111111111,1363,9233,42364,9
2021-07-25,Delaware,3442.5,1782,5103,6885,2
2021-07-25,District of Columbia,3464.333333333,923,7807,10393,3
2021-07-25,Florida,4430.5,1331,9366,17722,4
2021-07-25,Idaho,2781,1572,3990,5562,2
2021-07-25,Illinois,575,395,755,1150,2
2021-07-25,Indiana,3310.5,1394,5227,6621,2
2021-07-25,Iowa,6862,5353,8371,13724,2
2021-07-25,Kansas,9015,9015,9015,9015,1
2021-07-25,Louisiana,3962.75,1170,6617,15851,4
2021-07-25,Maryland,9458,9458,9458,9458,1
2021-07-25,Missouri,9399,9399,9399,9399,1
2021-07-25,Nevada,6602,6602,6602,6602,1
2021-07-25,New Jersey,3880,3880,3880,7760,2
2021-07-25,New York,950.4,165,1517,4752,5
2021-07-25,North Carolina,1124,1124,1124,1124,1
2021-07-25,Ohio,7709.75,3992,8949,30839,4
2021-07-25,Oklahoma,5130.333333333,179,8879,15391,3
2021-07-25,Oregon,7504,7504,7504,7504,1
2021-07-25,Pennsylvania,3705.4,1316,7014,18527,5
2021-07-25,South Carolina,5941,5798,6084,11882,2
2021-07-25,Tennessee,7894,7176,8612,15788,2
2021-07-25,Texas,3981.571428571,740,7951,27871,7
2021-07-25,Utah,4145,4145,4145,4145,1
2021-07-25,Virginia,3204.2,875,7378,16021,5
2021-07-25,Washington,4593.2,1645,6840,22966,5
2021-07-25,Wisconsin,8181,8181,8181,8181,1
2021-07-25,,,,,,6
2021-07-26,Arizona,7246,7246,7246,7246,1
